domain,month,desktop,mobile_web,mobile_app,total
hi.wikisource.org,2023-03,84963,106785,,191748
hi.wikisource.org,2023-04,124754,212482,,337236
hi.wikisource.org,2023-05,70617,149215,,219832
hi.wikisource.org,2023-06,71853,190412,,262265
hi.wikisource.org,2023-07,116772,224432,,341204
hi.wikisource.org,2023-08,65340,127698,,193038
hi.wikisource.org,2023-09,48494,97324,,145818
hi.wikisource.org,2023-10,53961,99853,,153814
hi.wikisource.org,2023-11,50400,81212,,131612
hi.wikisource.org,2023-12,45356,106116,,151472
hi.wikisource.org,2024-01,32722,114081,,146803
hi.wikisource.org,2024-02,50275,130850,,181125
hi.wikisource.org,2024-03,136036,127225,,263261
hi.wikisource.org,2024-04,93525,135802,,229327
hi.wikisource.org,2024-05,41398,128327,,169725
hi.wikisource.org,2024-06,134544,247226,,381770
hi.wikisource.org,2024-07,83045,203847,,286892
hi.wikisource.org,2024-08,164489,208152,,372641
hi.wikisource.org,2024-09,102093,112366,,214459
hi.wikisource.org,2024-10,94164,117139,,211303
hi.wikisource.org,2024-11,43298,73947,,117245
hi.wikisource.org,2024-12,78723,97888,,176611
hi.wikisource.org,2025-01,65018,106142,,171160
hi.wikisource.org,2025-02,113602,155968,,269570
hi.wikisource.org,2025-03,140620,141947,,282567
hi.wikisource.org,2025-04,94426,87426,,181852
hi.wikisource.org,2025-05,202977,326348,,529325
hi.wikisource.org,2025-06,76495,85469,,161964
hi.wikisource.org,2025-07,238357,228895,,467252
hi.wikisource.org,2025-08,91585,114617,,206202
hi.wikisource.org,2025-09,99811,99155,,198966
hi.wikisource.org,2025-10,137171,93571,,230742
hi.wikisource.org,2025-11,293027,98133,,391160
hi.wikisource.org,2025-12,86305,65080,,151385
hi.wikisource.org,2026-01,104475,60904,,165379
hi.wikisource.org,2026-02,131607,56120,,187727
hi.wikisource.org,2026-03,139737,71976,,211713
hi.wikisource.org,2026-04,155850,58157,,214007
hi.wikisource.org,2026-05,228400,66752,,295152
hi.wikisource.org,2026-06,408528,75403,,483931
hi.wikisource.org,2026-07,190767,90275,,281042
hi.wikiquote.org,2015-07,16469,15352,,31821
hi.wikiquote.org,2015-08,13141,13165,,26306
hi.wikiquote.org,2015-09,14330,12227,,26557
hi.wikiquote.org,2015-10,10831,11934,,22765
hi.wikiquote.org,2015-11,9105,10418,,19523
hi.wikiquote.org,2015-12,8189,11594,,19783
hi.wikiquote.org,2016-01,13276,15808,,29084
hi.wikiquote.org,2016-02,9608,11403,,21011
hi.wikiquote.org,2016-03,15579,11986,,27565
hi.wikiquote.org,2016-04,11109,24816,,35925
hi.wikiquote.org,2016-05,16456,16009,,32465
hi.wikiquote.org,2016-06,65996,21095,,87091
hi.wikiquote.org,2016-07,11314,22041,,33355
hi.wikiquote.org,2016-08,9377,20229,,29606
hi.wikiquote.org,2016-09,9365,19260,,28625
hi.wikiquote.org,2016-10,8335,17957,,26292
hi.wikiquote.org,2016-11,380274,22682,,402956
hi.wikiquote.org,2016-12,12940,26138,,39078
hi.wikiquote.org,2017-01,9949,29974,3,39926
hi.wikiquote.org,2017-02,12191,32659,2,44852
hi.wikiquote.org,2017-03,11294,31230,2,42526
hi.wikiquote.org,2017-04,8612,26350,4,34966
hi.wikiquote.org,2017-05,10089,39795,,49884
hi.wikiquote.org,2017-06,12984,64196,,77180
hi.wikiquote.org,2017-07,12926,74635,,87561
hi.wikiquote.org,2017-08,15135,74620,2,89757
hi.wikiquote.org,2017-09,14138,80053,,94191
hi.wikiquote.org,2017-10,9128,47094,,56222
hi.wikiquote.org,2017-11,11085,43898,,54983
hi.wikiquote.org,2017-12,10579,45656,,56235
hi.wikiquote.org,2018-01,10316,49066,,59382
hi.wikiquote.org,2018-02,9979,40277,,50256
hi.wikiquote.org,2018-03,11463,39043,,50506
hi.wikiquote.org,2018-04,9499,29378,,38877
hi.wikiquote.org,2018-05,9859,35863,,45722
hi.wikiquote.org,2018-06,10268,48040,,58308
hi.wikiquote.org,2018-07,10497,45103,,55600
hi.wikiquote.org,2018-08,14803,61219,,76022
hi.wikiquote.org,2018-09,11356,53494,,64850
hi.wikiquote.org,2018-10,11079,46521,,57600
hi.wikiquote.org,2018-11,15087,39687,,54774
hi.wikiquote.org,2018-12,12998,41419,,54417
hi.wikiquote.org,2019-01,16103,45689,,61792
hi.wikiquote.org,2019-02,14036,42224,,56260
hi.wikiquote.org,2019-03,16940,44282,,61222
hi.wikiquote.org,2019-04,19447,35714,,55161
hi.wikiquote.org,2019-05,18917,33219,,52136
hi.wikiquote.org,2019-06,13664,42278,,55942
hi.wikiquote.org,2019-07,26907,50032,,76939
hi.wikiquote.org,2019-08,37343,58317,,95660
hi.wikiquote.org,2019-09,22100,71314,,93414
hi.wikiquote.org,2019-10,19973,50559,,70532
hi.wikiquote.org,2019-11,12644,74805,,87449
hi.wikiquote.org,2019-12,11442,53206,,64648
hi.wikiquote.org,2020-01,10312,57158,,67470
hi.wikiquote.org,2020-02,9749,49334,,59083
hi.wikiquote.org,2020-03,12352,44177,,56529
hi.wikiquote.org,2020-04,13595,51370,,64965
hi.wikiquote.org,2020-05,13689,32144,,45833
hi.wikiquote.org,2020-06,10770,25601,,36371
hi.wikiquote.org,2020-07,18401,22085,,40486
hi.wikiquote.org,2020-08,30174,27489,,57663
hi.wikiquote.org,2020-09,20818,25550,,46368
hi.wikiquote.org,2020-10,22860,22262,,45122
hi.wikiquote.org,2020-11,11167,19289,,30456
hi.wikiquote.org,2020-12,10274,30932,,41206
hi.wikiquote.org,2021-01,16017,34782,,50799
hi.wikiquote.org,2021-02,17162,33374,,50536
hi.wikiquote.org,2021-03,17140,35617,,52757
hi.wikiquote.org,2021-04,13704,22829,,36533
hi.wikiquote.org,2021-05,13300,25819,,39119
hi.wikiquote.org,2021-06,15814,26915,,42729
hi.wikiquote.org,2021-07,21514,25961,,47475
hi.wikiquote.org,2021-08,32509,26610,,59119
hi.wikiquote.org,2021-09,15100,23218,,38318
hi.wikiquote.org,2021-10,12491,23300,,35791
hi.wikiquote.org,2021-11,12690,20081,,32771
hi.wikiquote.org,2021-12,9066,19843,,28909
hi.wikiquote.org,2022-01,10620,20229,,30849
hi.wikiquote.org,2022-02,9750,19525,,29275
hi.wikiquote.org,2022-03,17382,19084,,36466
hi.wikiquote.org,2022-04,12808,16537,,29345
hi.wikiquote.org,2022-05,22517,21298,,43815
hi.wikiquote.org,2022-06,21885,26425,,48310
hi.wikiquote.org,2022-07,26869,38777,,65646
hi.wikiquote.org,2022-08,16138,36389,,52527
hi.wikiquote.org,2022-09,10577,43382,,53959
hi.wikiquote.org,2022-10,30287,43786,,74073
hi.wikiquote.org,2022-11,32091,43792,,75883
hi.wikiquote.org,2022-12,24846,29489,,54335
hi.wikiquote.org,2023-01,13033,33634,,46667
hi.wikiquote.org,2023-02,13591,36394,,49985
hi.wikiquote.org,2023-03,20873,43657,,64530
hi.wikiquote.org,2023-04,16290,27368,,43658
hi.wikiquote.org,2023-05,19750,42344,,62094
hi.wikiquote.org,2023-06,20337,40601,,60938
hi.wikiquote.org,2023-07,17401,33512,,50913
hi.wikiquote.org,2023-08,17772,27616,,45388
hi.wikiquote.org,2023-09,16680,24954,,41634
hi.wikiquote.org,2023-10,16060,70052,,86112
hi.wikiquote.org,2023-11,13261,32702,,45963
hi.wikiquote.org,2023-12,20270,34491,,54761
hi.wikiquote.org,2024-01,15618,32926,,48544
hi.wikiquote.org,2024-02,10626,29807,,40433
hi.wikiquote.org,2024-03,12729,35612,,48341
hi.wikiquote.org,2024-04,16753,32148,,48901
hi.wikiquote.org,2024-05,15992,29833,,45825
hi.wikiquote.org,2024-06,31462,45795,,77257
hi.wikiquote.org,2024-07,10668,25016,,35684
hi.wikiquote.org,2024-08,18884,22550,,41434
hi.wikiquote.org,2024-09,21415,33816,,55231
hi.wikiquote.org,2024-10,31321,27710,,59031
hi.wikiquote.org,2024-11,27989,20987,,48976
hi.wikiquote.org,2024-12,38563,20511,,59074
hi.wikiquote.org,2025-01,37773,25572,,63345
hi.wikiquote.org,2025-02,46147,28217,,74364
hi.wikiquote.org,2025-03,49648,23996,,73644
hi.wikiquote.org,2025-04,26164,11664,,37828
hi.wikiquote.org,2025-05,41447,55370,,96817
hi.wikiquote.org,2025-06,18249,84731,,102980
hi.wikiquote.org,2025-07,13897,16048,,29945
hi.wikiquote.org,2025-08,17093,20066,,37159
hi.wikiquote.org,2025-09,35675,209164,,244839
hi.wikiquote.org,2025-10,43247,42512,,85759
hi.wikiquote.org,2025-11,28454,15287,,43741
hi.wikiquote.org,2025-12,33161,14363,,47524
hi.wikiquote.org,2026-01,25475,15234,,40709
hi.wikiquote.org,2026-02,29111,14738,,43849
hi.wikiquote.org,2026-03,53615,17016,,70631
hi.wikiquote.org,2026-04,45829,11051,,56880
hi.wikiquote.org,2026-05,59876,11118,,70994
hi.wikiquote.org,2026-06,92342,15130,,107472
hi.wikiquote.org,2026-07,89551,28076,,117627
hi.wikibooks.org,2015-07,19893,40125,,60018
hi.wikibooks.org,2015-08,24375,45285,,69660
hi.wikibooks.org,2015-09,23759,48025,,71784
hi.wikibooks.org,2015-10,19718,45146,,64864
hi.wikibooks.org,2015-11,15354,40069,,55423
hi.wikibooks.org,2015-12,17295,47865,,65160
hi.wikibooks.org,2016-01,20572,62742,,83314
hi.wikibooks.org,2016-02,20494,60141,,80635
hi.wikibooks.org,2016-03,22623,60266,45,82934
hi.wikibooks.org,2016-04,22451,64304,104,86859
hi.wikibooks.org,2016-05,24650,56362,48,81060
hi.wikibooks.org,2016-06,84557,83787,20,168364
hi.wikibooks.org,2016-07,19992,89331,5,109328
hi.wikibooks.org,2016-08,24065,95553,34,119652
hi.wikibooks.org,2016-09,23949,111976,2,135927
hi.wikibooks.org,2016-10,22284,105670,80,128034
hi.wikibooks.org,2016-11,17348,124881,27,142256
hi.wikibooks.org,2016-12,29654,157020,86,186760
hi.wikibooks.org,2017-01,21689,162577,37,184303
hi.wikibooks.org,2017-02,21038,175566,41,196645
hi.wikibooks.org,2017-03,21428,198232,119,219779
hi.wikibooks.org,2017-04,19016,171246,38,190300
hi.wikibooks.org,2017-05,22442,218147,99,240688
hi.wikibooks.org,2017-06,28119,282842,54,311015
hi.wikibooks.org,2017-07,33255,348238,87,381580
hi.wikibooks.org,2017-08,38542,301475,169,340186
hi.wikibooks.org,2017-09,42586,342521,88,385195
hi.wikibooks.org,2017-10,23267,307581,42,330890
hi.wikibooks.org,2017-11,24436,257953,43,282432
hi.wikibooks.org,2017-12,23055,264992,11,288058
hi.wikibooks.org,2018-01,24789,252437,20,277246
hi.wikibooks.org,2018-02,101587,273216,17,374820
hi.wikibooks.org,2018-03,27322,349274,31,376627
hi.wikibooks.org,2018-04,27041,329995,2,357038
hi.wikibooks.org,2018-05,30562,402222,10,432794
hi.wikibooks.org,2018-06,30813,437891,9,468713
hi.wikibooks.org,2018-07,33476,489398,10,522884
hi.wikibooks.org,2018-08,54496,610104,7,664607
hi.wikibooks.org,2018-09,45572,684219,3,729794
hi.wikibooks.org,2018-10,39096,667167,4,706267
hi.wikibooks.org,2018-11,36213,521446,2,557661
hi.wikibooks.org,2018-12,32490,510161,1,542652
hi.wikibooks.org,2019-01,35998,493184,21,529203
hi.wikibooks.org,2019-02,33392,474359,15,507766
hi.wikibooks.org,2019-03,33204,456275,6,489485
hi.wikibooks.org,2019-04,32020,307573,,339593
hi.wikibooks.org,2019-05,29987,317016,,347003
hi.wikibooks.org,2019-06,28114,353290,,381404
hi.wikibooks.org,2019-07,41794,426400,,468194
hi.wikibooks.org,2019-08,55430,465351,2,520783
hi.wikibooks.org,2019-09,46816,591830,,638646
hi.wikibooks.org,2019-10,45227,519643,13,564883
hi.wikibooks.org,2019-11,41240,671307,1,712548
hi.wikibooks.org,2019-12,37722,497693,,535415
hi.wikibooks.org,2020-01,37724,531055,1,568780
hi.wikibooks.org,2020-02,47064,566443,2,613509
hi.wikibooks.org,2020-03,36696,429118,26,465840
hi.wikibooks.org,2020-04,42441,439510,1,481952
hi.wikibooks.org,2020-05,48088,296461,16,344565
hi.wikibooks.org,2020-06,26887,239469,1,266357
hi.wikibooks.org,2020-07,33920,262027,4,295951
hi.wikibooks.org,2020-08,62446,362532,,424978
hi.wikibooks.org,2020-09,89095,585358,,674453
hi.wikibooks.org,2020-10,50524,428976,,479500
hi.wikibooks.org,2020-11,27181,338188,,365369
hi.wikibooks.org,2020-12,30256,423323,,453579
hi.wikibooks.org,2021-01,30754,402621,,433375
hi.wikibooks.org,2021-02,34754,420564,,455318
hi.wikibooks.org,2021-03,38336,468179,,506515
hi.wikibooks.org,2021-04,25511,241506,,267017
hi.wikibooks.org,2021-05,29253,204576,,233829
hi.wikibooks.org,2021-06,36327,352522,,388849
hi.wikibooks.org,2021-07,38906,354789,,393695
hi.wikibooks.org,2021-08,31760,264851,,296611
hi.wikibooks.org,2021-09,23142,265370,,288512
hi.wikibooks.org,2021-10,20982,204179,,225161
hi.wikibooks.org,2021-11,19723,207094,,226817
hi.wikibooks.org,2021-12,24453,312361,,336814
hi.wikibooks.org,2022-01,20135,302216,,322351
hi.wikibooks.org,2022-02,27349,332733,,360082
hi.wikibooks.org,2022-03,46843,336212,,383055
hi.wikibooks.org,2022-04,21431,262051,,283482
hi.wikibooks.org,2022-05,29888,358297,,388185
hi.wikibooks.org,2022-06,24862,293681,,318543
hi.wikibooks.org,2022-07,24717,383951,,408668
hi.wikibooks.org,2022-08,30533,336242,,366775
hi.wikibooks.org,2022-09,30563,398553,,429116
hi.wikibooks.org,2022-10,28243,340085,,368328
hi.wikibooks.org,2022-11,32884,498039,,530923
hi.wikibooks.org,2022-12,49494,499602,,549096
hi.wikibooks.org,2023-01,25784,511886,,537670
hi.wikibooks.org,2023-02,34334,491534,,525868
hi.wikibooks.org,2023-03,48551,536686,,585237
hi.wikibooks.org,2023-04,25808,431692,,457500
hi.wikibooks.org,2023-05,31869,573680,,605549
hi.wikibooks.org,2023-06,34639,440832,,475471
hi.wikibooks.org,2023-07,30964,508164,,539128
hi.wikibooks.org,2023-08,29652,370744,,400396
hi.wikibooks.org,2023-09,30642,420463,,451105
hi.wikibooks.org,2023-10,32648,576292,,608940
hi.wikibooks.org,2023-11,28125,540130,,568255
hi.wikibooks.org,2023-12,54265,788975,,843240
hi.wikibooks.org,2024-01,53069,680171,,733240
hi.wikibooks.org,2024-02,38906,846674,,885580
hi.wikibooks.org,2024-03,36057,625614,,661671
hi.wikibooks.org,2024-04,43050,718309,,761359
hi.wikibooks.org,2024-05,50263,665744,,716007
hi.wikibooks.org,2024-06,59593,461475,,521068
hi.wikibooks.org,2024-07,41628,517766,,559394
hi.wikibooks.org,2024-08,54460,403986,,458446
hi.wikibooks.org,2024-09,49778,445602,,495380
hi.wikibooks.org,2024-10,40113,442726,,482839
hi.wikibooks.org,2024-11,58110,426582,,484692
hi.wikibooks.org,2024-12,101602,503667,,605269
hi.wikibooks.org,2025-01,89058,394088,,483146
hi.wikibooks.org,2025-02,81373,365432,,446805
hi.wikibooks.org,2025-03,78939,291968,,370907
hi.wikibooks.org,2025-04,51861,298225,,350086
hi.wikibooks.org,2025-05,71238,311488,,382726
hi.wikibooks.org,2025-06,35136,305505,,340641
hi.wikibooks.org,2025-07,47571,156405,,203976
hi.wikibooks.org,2025-08,68013,148633,,216646
hi.wikibooks.org,2025-09,64661,184162,,248823
hi.wikibooks.org,2025-10,139314,189279,,328593
hi.wikibooks.org,2025-11,60255,149818,,210073
hi.wikibooks.org,2025-12,69040,128448,,197488
hi.wikibooks.org,2026-01,56078,182920,,238998
hi.wikibooks.org,2026-02,59087,92149,,151236
hi.wikibooks.org,2026-03,107442,109612,,217054
hi.wikibooks.org,2026-04,114089,105602,,219691
hi.wikibooks.org,2026-05,290429,97576,,388005
hi.wikibooks.org,2026-06,167099,135759,,302858
hi.wikibooks.org,2026-07,200749,138932,,339681
hi.wikivoyage.org,2017-09,3340,158,,3498
hi.wikivoyage.org,2017-10,3935,731,,4666
hi.wikivoyage.org,2017-11,2582,1026,,3608
hi.wikivoyage.org,2017-12,2688,1714,,4402
hi.wikivoyage.org,2018-01,5990,3235,2,9227
hi.wikivoyage.org,2018-02,18069,110091,1,128161
hi.wikivoyage.org,2018-03,7534,4640,,12174
hi.wikivoyage.org,2018-04,7620,4503,,12123
hi.wikivoyage.org,2018-05,5449,6793,,12242
hi.wikivoyage.org,2018-06,5464,7461,,12925
hi.wikivoyage.org,2018-07,6681,8266,,14947
hi.wikivoyage.org,2018-08,6446,7076,,13522
hi.wikivoyage.org,2018-09,7255,7028,,14283
hi.wikivoyage.org,2018-10,6783,10110,,16893
hi.wikivoyage.org,2018-11,8983,7168,,16151
hi.wikivoyage.org,2018-12,7304,8115,,15419
hi.wikivoyage.org,2019-01,11986,9418,,21404
hi.wikivoyage.org,2019-02,6371,10782,,17153
hi.wikivoyage.org,2019-03,6079,13631,,19710
hi.wikivoyage.org,2019-04,7978,10406,,18384
hi.wikivoyage.org,2019-05,6264,10484,,16748
hi.wikivoyage.org,2019-06,7198,15240,,22438
hi.wikivoyage.org,2019-07,12869,18087,,30956
hi.wikivoyage.org,2019-08,30331,22756,,53087
hi.wikivoyage.org,2019-09,17216,30594,,47810
hi.wikivoyage.org,2019-10,15374,30925,,46299
hi.wikivoyage.org,2019-11,9128,46066,,55194
hi.wikivoyage.org,2019-12,7683,28021,,35704
hi.wikivoyage.org,2020-01,6829,30381,,37210
hi.wikivoyage.org,2020-02,6847,30072,,36919
hi.wikivoyage.org,2020-03,7914,30825,,38739
hi.wikivoyage.org,2020-04,9516,43990,,53506
hi.wikivoyage.org,2020-05,15994,18215,,34209
hi.wikivoyage.org,2020-06,9185,9060,,18245
hi.wikivoyage.org,2020-07,15715,9384,,25099
hi.wikivoyage.org,2020-08,32269,12245,,44514
hi.wikivoyage.org,2020-09,36320,16303,,52623
hi.wikivoyage.org,2020-10,22701,11428,,34129
hi.wikivoyage.org,2020-11,6447,8499,,14946
hi.wikivoyage.org,2020-12,6641,14481,,21122
hi.wikivoyage.org,2021-01,8999,16793,,25792
hi.wikivoyage.org,2021-02,10125,14545,,24670
hi.wikivoyage.org,2021-03,12511,14626,,27137
hi.wikivoyage.org,2021-04,10679,11222,,21901
hi.wikivoyage.org,2021-05,15296,15577,,30873
hi.wikivoyage.org,2021-06,8860,11083,,19943
hi.wikivoyage.org,2021-07,11149,11758,,22907
hi.wikivoyage.org,2021-08,18780,12218,,30998
hi.wikivoyage.org,2021-09,9881,11832,,21713
hi.wikivoyage.org,2021-10,12644,12232,,24876
hi.wikivoyage.org,2021-11,9580,15830,,25410
hi.wikivoyage.org,2021-12,7114,10268,,17382
hi.wikivoyage.org,2022-01,6978,10537,,17515
hi.wikivoyage.org,2022-02,7612,10458,,18070
hi.wikivoyage.org,2022-03,10104,13063,,23167
hi.wikivoyage.org,2022-04,9360,11392,,20752
hi.wikivoyage.org,2022-05,10855,13292,,24147
hi.wikivoyage.org,2022-06,10781,17066,,27847
hi.wikivoyage.org,2022-07,14973,20903,,35876
hi.wikivoyage.org,2022-08,12037,23521,,35558
hi.wikivoyage.org,2022-09,7211,24102,,31313
hi.wikivoyage.org,2022-10,10319,27327,,37646
hi.wikivoyage.org,2022-11,11614,26514,,38128
hi.wikivoyage.org,2022-12,12150,24764,,36914
hi.wikivoyage.org,2023-01,11349,24943,,36292
hi.wikivoyage.org,2023-02,13658,29404,,43062
hi.wikivoyage.org,2023-03,13108,34400,,47508
hi.wikivoyage.org,2023-04,9392,26869,,36261
hi.wikivoyage.org,2023-05,11237,36788,,48025
hi.wikivoyage.org,2023-06,13929,43140,,57069
hi.wikivoyage.org,2023-07,10296,35075,,45371
hi.wikivoyage.org,2023-08,10095,31752,,41847
hi.wikivoyage.org,2023-09,9581,24682,,34263
hi.wikivoyage.org,2023-10,9905,27745,,37650
hi.wikivoyage.org,2023-11,11702,17775,,29477
hi.wikivoyage.org,2023-12,14845,20563,,35408
hi.wikivoyage.org,2024-01,9909,26609,,36518
hi.wikivoyage.org,2024-02,7914,22460,,30374
hi.wikivoyage.org,2024-03,10010,29035,,39045
hi.wikivoyage.org,2024-04,11427,30485,,41912
hi.wikivoyage.org,2024-05,8962,26919,,35881
hi.wikivoyage.org,2024-06,14184,24780,,38964
hi.wikivoyage.org,2024-07,7316,25083,,32399
hi.wikivoyage.org,2024-08,13722,24142,,37864
hi.wikivoyage.org,2024-09,27221,28897,,56118
hi.wikivoyage.org,2024-10,7974,22856,,30830
hi.wikivoyage.org,2024-11,9453,24796,,34249
hi.wikivoyage.org,2024-12,36883,29276,,66159
hi.wikivoyage.org,2025-01,22965,89188,,112153
hi.wikivoyage.org,2025-02,20485,65591,,86076
hi.wikivoyage.org,2025-03,28391,35915,,64306
hi.wikivoyage.org,2025-04,22790,25895,,48685
hi.wikivoyage.org,2025-05,58497,67487,,125984
hi.wikivoyage.org,2025-06,20196,93201,,113397
hi.wikivoyage.org,2025-07,8943,26350,,35293
hi.wikivoyage.org,2025-08,11758,19907,,31665
hi.wikivoyage.org,2025-09,22593,26599,,49192
hi.wikivoyage.org,2025-10,37787,33899,,71686
hi.wikivoyage.org,2025-11,27120,10694,,37814
hi.wikivoyage.org,2025-12,21918,9164,,31082
hi.wikivoyage.org,2026-01,16907,10328,,27235
hi.wikivoyage.org,2026-02,12252,8412,,20664
hi.wikivoyage.org,2026-03,30765,10910,,41675
hi.wikivoyage.org,2026-04,34271,8986,,43257
hi.wikivoyage.org,2026-05,38928,8035,,46963
hi.wikivoyage.org,2026-06,69073,37875,,106948
hi.wikivoyage.org,2026-07,38928,15072,,54000
hi.wikiversity.org,2017-08,8014,645,,8659
hi.wikiversity.org,2017-09,6517,1341,3,7861
hi.wikiversity.org,2017-10,3300,2121,3,5424
hi.wikiversity.org,2017-11,7655,4812,,12467
hi.wikiversity.org,2017-12,4887,4576,,9463
hi.wikiversity.org,2018-01,4446,5139,,9585
hi.wikiversity.org,2018-02,4430,5101,,9531
hi.wikiversity.org,2018-03,6101,7479,,13580
hi.wikiversity.org,2018-04,6820,8444,,15264
hi.wikiversity.org,2018-05,7030,12992,,20022
hi.wikiversity.org,2018-06,7287,13837,,21124
hi.wikiversity.org,2018-07,7647,17047,,24694
hi.wikiversity.org,2018-08,9064,18025,,27089
hi.wikiversity.org,2018-09,9736,21432,,31168
hi.wikiversity.org,2018-10,11577,22542,,34119
hi.wikiversity.org,2018-11,13336,17139,2,30477
hi.wikiversity.org,2018-12,12765,21401,,34166
hi.wikiversity.org,2019-01,14091,21757,,35848
hi.wikiversity.org,2019-02,12623,19559,,32182
hi.wikiversity.org,2019-03,14283,18784,,33067
hi.wikiversity.org,2019-04,17050,15607,,32657
hi.wikiversity.org,2019-05,14250,16475,,30725
hi.wikiversity.org,2019-06,17165,17543,,34708
hi.wikiversity.org,2019-07,16163,22341,,38504
hi.wikiversity.org,2019-08,24992,21049,5,46046
hi.wikiversity.org,2019-09,14518,25066,,39584
hi.wikiversity.org,2019-10,14000,23586,,37586
hi.wikiversity.org,2019-11,8447,24688,,33135
hi.wikiversity.org,2019-12,8611,20622,,29233
